species,latitude,longitude,year,source
pipiens,40.802139,-112.050242,2023,VectorBase
pipiens,40.806671,-112.016928,2023,VectorBase
pipiens,40.815674,-111.942333,2023,VectorBase
pipiens,40.816002,-112.101481,2023,VectorBase
pipiens,40.822043,-112.015109,2023,VectorBase
pipiens,40.824112,-112.069104,2023,VectorBase
pipiens,40.824255,-112.05872,2023,VectorBase
pipiens,40.826291,-112.114005,2023,VectorBase
pipiens,40.826462,-111.944005,2023,VectorBase
pipiens,40.829946,-111.986131,2023,VectorBase
pipiens,40.830952,-112.031522,2023,VectorBase
pipiens,40.841775,-111.970167,2023,VectorBase
pipiens,40.84209,-111.953357,2023,VectorBase
pipiens,40.844458,-112.003105,2023,VectorBase
pipiens,40.845859,-111.982075,2023,VectorBase
pipiens,40.86989,-112.023355,2023,VectorBase
pipiens,40.800948,-112.084522,2023,VectorBase
pipiens,40.846014,-112.029156,2023,VectorBase
pipiens,40.764968,-112.005565,2023,VectorBase
pipiens,40.782303,-111.957962,2023,VectorBase
pipiens,40.785794,-111.903721,2023,VectorBase
pipiens,40.81242,-111.9373,2023,VectorBase
pipiens,40.705864,-111.806695,2023,VectorBase
pipiens,40.710398,-111.872716,2023,VectorBase
pipiens,40.710842,-111.859296,2023,VectorBase
pipiens,40.715254,-111.847231,2023,VectorBase
pipiens,40.722358,-111.860128,2023,VectorBase
pipiens,40.723648,-111.822666,2023,VectorBase
pipiens,40.729523,-111.841969,2023,VectorBase
pipiens,40.730895,-111.857223,2023,VectorBase
pipiens,40.738721,-111.837254,2023,VectorBase
pipiens,40.74037,-111.816866,2023,VectorBase
pipiens,40.75193,-111.825713,2023,VectorBase
pipiens,40.776333,-111.89899,2023,VectorBase
pipiens,40.781594,-111.864795,2023,VectorBase
pipiens,40.785305,-111.924865,2023,VectorBase
pipiens,40.740865,-111.891203,2023,VectorBase
pipiens,40.755161,-111.8928,2023,VectorBase
pipiens,40.760353,-111.823178,2023,VectorBase
pipiens,40.729612,-111.883171,2023,VectorBase
pipiens,40.742217,-111.875491,2023,VectorBase
pipiens,40.752326,-111.918378,2023,VectorBase
pipiens,40.752834,-111.898097,2023,VectorBase
pipiens,40.764295,-111.876123,2023,VectorBase
pipiens,40.764297,-111.861971,2023,VectorBase
pipiens,40.750031,-111.861323,2023,VectorBase
pipiens,40.710398,-111.872716,2023,VectorBase
pipiens,40.710842,-111.859296,2023,VectorBase
pipiens,40.715254,-111.847231,2023,VectorBase
pipiens,40.722358,-111.860128,2023,VectorBase
pipiens,40.723648,-111.822666,2023,VectorBase
pipiens,40.727823,-112.045785,2023,VectorBase
pipiens,40.729523,-111.841969,2023,VectorBase
pipiens,40.730895,-111.857223,2023,VectorBase
pipiens,40.738721,-111.837254,2023,VectorBase
pipiens,40.740352,-112.029477,2023,VectorBase
pipiens,40.74037,-111.816866,2023,VectorBase
pipiens,40.747503,-111.967566,2023,VectorBase
pipiens,40.75193,-111.825713,2023,VectorBase
pipiens,40.754243,-112.003557,2023,VectorBase
pipiens,40.754836,-112.038803,2023,VectorBase
pipiens,40.768911,-112.083321,2023,VectorBase
pipiens,40.772317,-111.922979,2023,VectorBase
pipiens,40.778689,-112.02854,2023,VectorBase
pipiens,40.784374,-112.109041,2023,VectorBase
pipiens,40.793303,-112.012101,2023,VectorBase
pipiens,40.794842,-112.122441,2023,VectorBase
pipiens,40.802139,-112.050242,2023,VectorBase
pipiens,40.806671,-112.016928,2023,VectorBase
pipiens,40.816002,-112.101481,2023,VectorBase
pipiens,40.824112,-112.069104,2023,VectorBase
pipiens,40.826291,-112.114005,2023,VectorBase
pipiens,40.829946,-111.986131,2023,VectorBase
pipiens,40.84209,-111.953357,2023,VectorBase
pipiens,40.844458,-112.003105,2023,VectorBase
pipiens,40.845859,-111.982075,2023,VectorBase
pipiens,40.846014,-112.029156,2023,VectorBase
pipiens,40.727647,-111.931808,2023,VectorBase
pipiens,40.729612,-111.883171,2023,VectorBase
pipiens,40.740865,-111.891203,2023,VectorBase
pipiens,40.742217,-111.875491,2023,VectorBase
pipiens,40.750031,-111.861323,2023,VectorBase
pipiens,40.752326,-111.918378,2023,VectorBase
pipiens,40.752834,-111.898097,2023,VectorBase
pipiens,40.764295,-111.876123,2023,VectorBase
pipiens,40.764297,-111.861971,2023,VectorBase
pipiens,40.771529,-111.97708,2023,VectorBase
pipiens,40.776333,-111.89899,2023,VectorBase
pipiens,40.781594,-111.864795,2023,VectorBase
pipiens,40.785305,-111.924865,2023,VectorBase
pipiens,40.80014,-111.937342,2023,VectorBase
pipiens,40.815674,-111.942333,2023,VectorBase
pipiens,40.826462,-111.944005,2023,VectorBase
pipiens,40.705864,-111.806695,2023,VectorBase
pipiens,40.772369,-111.920029,2023,VectorBase
pipiens,40.830952,-112.031522,2023,VectorBase
pipiens,40.841775,-111.970167,2023,VectorBase
pipiens,40.852033,-112.049517,2023,VectorBase
pipiens,40.86989,-112.023355,2023,VectorBase
pipiens,40.787677,-112.063284,2023,VectorBase
pipiens,40.800948,-112.084522,2023,VectorBase
pipiens,40.822043,-112.015109,2023,VectorBase
pipiens,40.755161,-111.8928,2023,VectorBase
pipiens,40.72467,-111.928102,2023,VectorBase
pipiens,40.785794,-111.903721,2023,VectorBase
pipiens,40.817133,-111.953566,2023,VectorBase
pipiens,40.775543,-111.920262,2023,VectorBase
pipiens,40.788404,-111.935273,2023,VectorBase
pipiens,40.760353,-111.823178,2023,VectorBase
pipiens,40.727647,-111.931808,2023,VectorBase
pipiens,40.727823,-112.045785,2023,VectorBase
pipiens,40.747503,-111.967566,2023,VectorBase
pipiens,40.754243,-112.003557,2023,VectorBase
pipiens,40.754836,-112.038803,2023,VectorBase
pipiens,40.768911,-112.083321,2023,VectorBase
pipiens,40.771529,-111.97708,2023,VectorBase
pipiens,40.784374,-112.109041,2023,VectorBase
pipiens,40.793303,-112.012101,2023,VectorBase
pipiens,40.794842,-112.122441,2023,VectorBase
pipiens,40.800948,-112.084522,2023,VectorBase
pipiens,40.802139,-112.050242,2023,VectorBase
pipiens,40.806671,-112.016928,2023,VectorBase
pipiens,40.816002,-112.101481,2023,VectorBase
pipiens,40.822043,-112.015109,2023,VectorBase
pipiens,40.824112,-112.069104,2023,VectorBase
pipiens,40.826291,-112.114005,2023,VectorBase
pipiens,40.829946,-111.986131,2023,VectorBase
pipiens,40.830952,-112.031522,2023,VectorBase
pipiens,40.844458,-112.003105,2023,VectorBase
pipiens,40.845859,-111.982075,2023,VectorBase
pipiens,40.846014,-112.029156,2023,VectorBase
pipiens,40.852033,-112.049517,2023,VectorBase
pipiens,40.86989,-112.023355,2023,VectorBase
pipiens,40.772369,-111.920029,2023,VectorBase
pipiens,40.778689,-112.02854,2023,VectorBase
pipiens,40.787677,-112.063284,2023,VectorBase
pipiens,40.80014,-111.937342,2023,VectorBase
pipiens,40.815674,-111.942333,2023,VectorBase
pipiens,40.826462,-111.944005,2023,VectorBase
pipiens,40.841775,-111.970167,2023,VectorBase
pipiens,40.705864,-111.806695,2023,VectorBase
pipiens,40.710398,-111.872716,2023,VectorBase
pipiens,40.710842,-111.859296,2023,VectorBase
pipiens,40.715254,-111.847231,2023,VectorBase
pipiens,40.722358,-111.860128,2023,VectorBase
pipiens,40.723648,-111.822666,2023,VectorBase
pipiens,40.729523,-111.841969,2023,VectorBase
pipiens,40.730895,-111.857223,2023,VectorBase
pipiens,40.738721,-111.837254,2023,VectorBase
pipiens,40.74037,-111.816866,2023,VectorBase
pipiens,40.75193,-111.825713,2023,VectorBase
pipiens,40.740352,-112.029477,2023,VectorBase
pipiens,40.729612,-111.883171,2023,VectorBase
pipiens,40.740865,-111.891203,2023,VectorBase
pipiens,40.742217,-111.875491,2023,VectorBase
pipiens,40.750031,-111.861323,2023,VectorBase
pipiens,40.752326,-111.918378,2023,VectorBase
pipiens,40.752834,-111.898097,2023,VectorBase
pipiens,40.764295,-111.876123,2023,VectorBase
pipiens,40.764297,-111.861971,2023,VectorBase
pipiens,40.776333,-111.89899,2023,VectorBase
pipiens,40.781594,-111.864795,2023,VectorBase
pipiens,40.785305,-111.924865,2023,VectorBase
pipiens,40.817133,-111.953566,2023,VectorBase
pipiens,40.84209,-111.953357,2023,VectorBase
pipiens,40.871167,-111.981345,2023,VectorBase
pipiens,40.768911,-112.083321,2023,VectorBase
pipiens,40.778689,-112.02854,2023,VectorBase
pipiens,40.784374,-112.109041,2023,VectorBase
pipiens,40.787677,-112.063284,2023,VectorBase
pipiens,40.793303,-112.012101,2023,VectorBase
pipiens,40.794842,-112.122441,2023,VectorBase
pipiens,40.80014,-111.937342,2023,VectorBase
pipiens,40.800948,-112.084522,2023,VectorBase
pipiens,40.802139,-112.050242,2023,VectorBase
pipiens,40.806671,-112.016928,2023,VectorBase
pipiens,40.815674,-111.942333,2023,VectorBase
pipiens,40.816002,-112.101481,2023,VectorBase
pipiens,40.822043,-112.015109,2023,VectorBase
pipiens,40.824112,-112.069104,2023,VectorBase
pipiens,40.826462,-111.944005,2023,VectorBase
pipiens,40.829946,-111.986131,2023,VectorBase
pipiens,40.830952,-112.031522,2023,VectorBase
pipiens,40.841775,-111.970167,2023,VectorBase
pipiens,40.84209,-111.953357,2023,VectorBase
pipiens,40.844458,-112.003105,2023,VectorBase
pipiens,40.846014,-112.029156,2023,VectorBase
pipiens,40.852033,-112.049517,2023,VectorBase
pipiens,40.86989,-112.023355,2023,VectorBase
pipiens,40.845859,-111.982075,2023,VectorBase
pipiens,40.871167,-111.981345,2023,VectorBase
pipiens,40.705864,-111.806695,2023,VectorBase
pipiens,40.710398,-111.872716,2023,VectorBase
pipiens,40.710842,-111.859296,2023,VectorBase
pipiens,40.715254,-111.847231,2023,VectorBase
pipiens,40.722358,-111.860128,2023,VectorBase
pipiens,40.723648,-111.822666,2023,VectorBase
pipiens,40.729523,-111.841969,2023,VectorBase
pipiens,40.730895,-111.857223,2023,VectorBase
pipiens,40.738721,-111.837254,2023,VectorBase
pipiens,40.74037,-111.816866,2023,VectorBase
pipiens,40.75193,-111.825713,2023,VectorBase
pipiens,40.729612,-111.883171,2023,VectorBase
pipiens,40.740865,-111.891203,2023,VectorBase
pipiens,40.742217,-111.875491,2023,VectorBase
pipiens,40.750031,-111.861323,2023,VectorBase
pipiens,40.752326,-111.918378,2023,VectorBase
pipiens,40.752834,-111.898097,2023,VectorBase
pipiens,40.764295,-111.876123,2023,VectorBase
pipiens,40.764297,-111.861971,2023,VectorBase
pipiens,40.776333,-111.89899,2023,VectorBase
pipiens,40.781594,-111.864795,2023,VectorBase
pipiens,40.785305,-111.924865,2023,VectorBase
pipiens,40.817133,-111.953566,2023,VectorBase
pipiens,40.727647,-111.931808,2023,VectorBase
pipiens,40.740352,-112.029477,2023,VectorBase
pipiens,40.747503,-111.967566,2023,VectorBase
pipiens,40.754243,-112.003557,2023,VectorBase
pipiens,40.754836,-112.038803,2023,VectorBase
pipiens,40.727823,-112.045785,2023,VectorBase
pipiens,40.771529,-111.97708,2023,VectorBase
pipiens,40.772369,-111.920029,2023,VectorBase
pipiens,40.81327,-112.059,2023,VectorBase
pipiens,40.816544,-111.955752,2023,VectorBase
pipiens,45.43,-73.94,2004,VectorMap
pipiens,45.43,-73.94,2004,VectorMap
pipiens,45.91133,-66.66895,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.91133,-66.66895,2002,VectorMap
pipiens,45.91133,-66.66895,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.91133,-66.66895,2002,VectorMap
pipiens,45.91133,-66.66895,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.91133,-66.66895,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.98407,-66.68978,2002,VectorMap
pipiens,45.91802,-66.07918,2002,VectorMap
pipiens,45.83075,-66.73623,2002,VectorMap
pipiens,45.82158,-66.12352,2002,VectorMap
pipiens,46.07,-64.8,2001,VectorMap
pipiens,46.1,-64.78,2003,VectorMap
pipiens,46.1,-64.78,2003,VectorMap
pipiens,46.1,-64.78,2003,VectorMap
pipiens,46.1,-64.78,2003,VectorMap
pipiens,46.1,-64.78,2003,VectorMap
pipiens,46.23,-64.9,2003,VectorMap
pipiens,46.23,-64.9,2003,VectorMap
pipiens,46.23,-64.9,2003,VectorMap
pipiens,45.23,-67.2,2003,VectorMap
pipiens,45.23,-67.2,2003,VectorMap
pipiens,45.23,-67.2,2003,VectorMap
pipiens,45.2,-67.28,2003,VectorMap
pipiens,45.2,-67.28,2003,VectorMap
pipiens,45.3,-66.2,2003,VectorMap
pipiens,47,-65.47,2003,VectorMap
pipiens,47,-65.47,2003,VectorMap
pipiens,47,-65.47,2003,VectorMap
pipiens,45.27,-66.05,2003,VectorMap
pipiens,45.27,-66.05,2003,VectorMap
pipiens,45.27,-66.05,2003,VectorMap
pipiens,46.95,-65.52,2003,VectorMap
pipiens,47.73,-64.7,2003,VectorMap
pipiens,47.73,-64.7,2003,VectorMap
pipiens,47.73,-64.7,2003,VectorMap
pipiens,47.73,-64.7,2003,VectorMap
pipiens,47.6,-65.65,2003,VectorMap
pipiens,47.6,-65.65,2003,VectorMap
pipiens,47.6,-65.65,2003,VectorMap
pipiens,38.555556,-104.8425,2000,VectorMap
pipiens,38.555556,-104.8425,2000,VectorMap
pipiens,38.555556,-104.8425,2000,VectorMap
pipiens,38.555556,-104.8425,2000,VectorMap
pipiens,47.01299,-122.47663,2000,VectorMap
pipiens,47.080957,-122.59868,2000,VectorMap
pipiens,39.1,-96.816667,2000,VectorMap
pipiens,39.1,-96.816667,2000,VectorMap
pipiens,39.1,-96.816667,2000,VectorMap
pipiens,47.5412331,-120.5609169,2001,VectorMap
pipiens,47.5412331,-120.5609169,2001,VectorMap
pipiens,47.409541,-120.313528,2001,VectorMap
pipiens,47.114369,-122.564587,2001,VectorMap
pipiens,47.09388,-122.46493,2001,VectorMap
pipiens,47.0175,-122.53162,2001,VectorMap
pipiens,47.01729,-122.52994,2001,VectorMap
pipiens,47.09973,-122.46247,2001,VectorMap
pipiens,47.114369,-122.564587,2001,VectorMap
pipiens,39.1,-96.816667,2001,VectorMap
pipiens,39.1,-96.816667,2001,VectorMap
pipiens,39.1,-96.816667,2001,VectorMap
pipiens,39.1,-96.816667,2001,VectorMap
pipiens,47.6407019,-122.3762005,2001,VectorMap
pipiens,47.6210109,-122.1695276,2001,VectorMap
pipiens,47.770663,-122.24941,2001,VectorMap
pipiens,47.6165989,-122.2817599,2001,VectorMap
pipiens,47.6478074,-122.3397368,2001,VectorMap
pipiens,47.5673237,-121.8887291,2001,VectorMap
pipiens,47.59573,-121.917443,2001,VectorMap
pipiens,47.6407019,-122.3762005,2001,VectorMap
pipiens,46.5871603,-122.3632582,2001,VectorMap
pipiens,46.5871603,-122.3632582,2001,VectorMap
pipiens,47.281049,-122.366623,2001,VectorMap
pipiens,47.689698,-117.387555,2001,VectorMap
pipiens,47.71738,-117.414883,2001,VectorMap
pipiens,46.910977,-122.908811,2001,VectorMap
pipiens,46.910977,-122.908811,2001,VectorMap
pipiens,46.910977,-122.908811,2001,VectorMap
pipiens,47.114369,-122.564587,2002,VectorMap
pipiens,47.114369,-122.564587,2002,VectorMap
pipiens,47.114369,-122.564587,2002,VectorMap
pipiens,47.114369,-122.564587,2002,VectorMap
pipiens,47.114369,-122.564587,2002,VectorMap
pipiens,39.1,-96.816667,2002,VectorMap
pipiens,48.310778,-122.708492,2002,VectorMap
pipiens,47.650267,-122.845716,2002,VectorMap
pipiens,46.283581,-124.054592,2002,VectorMap
pipiens,48.9625,-122.764321,2002,VectorMap
pipiens,48.729799,-122.705311,2002,VectorMap
pipiens,48.729799,-122.705311,2002,VectorMap
pipiens,48.729799,-122.705311,2002,VectorMap
pipiens,48.729799,-122.705311,2002,VectorMap
pipiens,45.955546,-119.606455,2003,VectorMap
pipiens,45.955546,-119.606455,2003,VectorMap
pipiens,45.955546,-119.606455,2003,VectorMap
pipiens,42.25343333,-104.7337667,2003,VectorMap
pipiens,42.25316667,-104.72675,2003,VectorMap
pipiens,42.25891667,-104.7214,2003,VectorMap
pipiens,47.5717607,-122.7098662,2003,VectorMap
pipiens,47.958805,-120.537333,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,38.555556,-104.8425,2003,VectorMap
pipiens,39.355,-94.921111,2003,VectorMap
pipiens,37.76967,-92.13612,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,47.114369,-122.564587,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,39.1,-96.816667,2003,VectorMap
pipiens,47.256874,-122.64922,2003,VectorMap
pipiens,46.257671,-119.20187,2003,VectorMap
pipiens,46.257671,-119.20187,2003,VectorMap
pipiens,46.257671,-119.20187,2003,VectorMap
pipiens,46.247371,-119.21181,2003,VectorMap
pipiens,46.254386,-119.194078,2003,VectorMap
pipiens,46.244709,-119.150916,2003,VectorMap
pipiens,46.225849,-119.114543,2003,VectorMap
pipiens,46.225849,-119.114543,2003,VectorMap
pipiens,46.225849,-119.114543,2003,VectorMap
pipiens,46.5940266,-119.1522331,2003,VectorMap
pipiens,46.258493,-119.202121,2003,VectorMap
pipiens,48.053489,-122.727261,2003,VectorMap
pipiens,48.053489,-122.727261,2003,VectorMap
pipiens,48.257841,-122.449605,2003,VectorMap
pipiens,48.20765,-122.6824667,2003,VectorMap
pipiens,48.2974,-122.6788,2003,VectorMap
pipiens,48.17566667,-122.5865,2003,VectorMap
pipiens,47.967867,-122.350829,2003,VectorMap
pipiens,48.00765,-122.5317833,2003,VectorMap
pipiens,48.2974,-122.6788,2003,VectorMap
pipiens,47.583147,-122.696019,2003,VectorMap
pipiens,47.589118,-122.697791,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.551983,-122.36195,2003,VectorMap
pipiens,47.5611,-122.35555,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.69112,-122.34906,2003,VectorMap
pipiens,47.69112,-122.34906,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.5611,-122.36479,2003,VectorMap
pipiens,47.5611,-122.36479,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.69112,-122.34906,2003,VectorMap
pipiens,47.69112,-122.34906,2003,VectorMap
pipiens,47.682867,-122.077733,2003,VectorMap
pipiens,47.372266,-122.323,2003,VectorMap
pipiens,47.376116,-122.31385,2003,VectorMap
pipiens,47.2609253,-122.2879279,2003,VectorMap
pipiens,47.6941501,-122.3875735,2003,VectorMap
pipiens,47.659905,-122.395756,2003,VectorMap
pipiens,47.563021,-122.294891,2003,VectorMap
pipiens,47.5611,-122.36479,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.682867,-122.077733,2003,VectorMap
pipiens,47.68655,-122.056917,2003,VectorMap
pipiens,47.68655,-122.056917,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.53532,-122.36195,2003,VectorMap
pipiens,47.5611,-122.36479,2003,VectorMap
pipiens,47.5611,-122.36479,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.71875,-122.29128,2003,VectorMap
pipiens,47.69112,-122.34906,2003,VectorMap
pipiens,47.69112,-122.34906,2003,VectorMap
pipiens,47.698533,-122.031233,2003,VectorMap
pipiens,47.68655,-122.056917,2003,VectorMap
pipiens,47.68655,-122.056917,2003,VectorMap
pipiens,47.798977,-122.502727,2003,VectorMap
pipiens,47.568596,-122.638648,2003,VectorMap
pipiens,47.561447,-122.691035,2003,VectorMap
pipiens,47.682352,-122.668726,2003,VectorMap
pipiens,47.529649,-122.635162,2003,VectorMap
pipiens,47.031141,-120.592101,2003,VectorMap
pipiens,47.3347,-118.6862,2003,VectorMap
pipiens,47.568148,-122.550778,2003,VectorMap
pipiens,47.568148,-122.550778,2003,VectorMap
pipiens,47.568148,-122.550778,2003,VectorMap
pipiens,47.568148,-122.550778,2003,VectorMap
pipiens,47.568148,-122.550778,2003,VectorMap
pipiens,47.559297,-122.639908,2003,VectorMap
pipiens,47.696235,-122.623885,2003,VectorMap
pipiens,47.696235,-122.623885,2003,VectorMap
pipiens,47.696235,-122.623885,2003,VectorMap
pipiens,47.696235,-122.623885,2003,VectorMap
pipiens,47.594137,-122.691465,2003,VectorMap
pipiens,47.594137,-122.691465,2003,VectorMap
pipiens,48.410984,-119.5275536,2003,VectorMap
pipiens,46.9690034,-122.4841866,2003,VectorMap
pipiens,47.0901907,-122.2037878,2003,VectorMap
pipiens,47.1609028,-122.0669479,2003,VectorMap
pipiens,47.139669,-122.097524,2003,VectorMap
pipiens,47.241048,-122.428396,2003,VectorMap
pipiens,47.200791,-122.458177,2003,VectorMap
pipiens,47.232764,-122.490046,2003,VectorMap
pipiens,47.11687,-122.36586,2003,VectorMap
pipiens,46.9851379,-122.4450716,2003,VectorMap
pipiens,47.233269,-122.404642,2003,VectorMap
pipiens,47.275386,-122.475155,2003,VectorMap
pipiens,47.56062,-122.638088,2003,VectorMap
pipiens,48.522813,-123.023102,2003,VectorMap
pipiens,48.522813,-123.023102,2003,VectorMap
pipiens,45.63580556,-121.9885278,2003,VectorMap
pipiens,47.90941667,-122.0931667,2003,VectorMap
pipiens,47.91656667,-122.11025,2003,VectorMap
pipiens,47.9334,-122.0992167,2003,VectorMap
pipiens,47.83969,-122.274053,2003,VectorMap
pipiens,48.10327667,-122.2436717,2003,VectorMap
pipiens,48.280242,-122.336895,2003,VectorMap
pipiens,48.07676667,-122.1602667,2003,VectorMap
pipiens,48.24416667,-122.3267167,2003,VectorMap
pipiens,48.10327667,-122.2436717,2003,VectorMap
pipiens,48.07676667,-122.1602667,2003,VectorMap
pipiens,48.081315,-122.178792,2003,VectorMap
pipiens,47.983901,-122.052055,2003,VectorMap
pipiens,48.015289,-122.081951,2003,VectorMap
pipiens,48.0154,-122.05555,2003,VectorMap
pipiens,48.08125,-122.9583167,2003,VectorMap
pipiens,47.843156,-122.339428,2003,VectorMap
pipiens,47.9877,-122.0846833,2003,VectorMap
pipiens,48.014164,-122.06555,2003,VectorMap
pipiens,47.785598,-122.222951,2003,VectorMap
pipiens,47.798331,-122.254245,2003,VectorMap
pipiens,47.794084,-122.203951,2003,VectorMap
pipiens,47.859442,-122.187708,2003,VectorMap
pipiens,47.852575,-122.221754,2003,VectorMap
pipiens,48.0373248,-121.6513517,2003,VectorMap
pipiens,47.9877,-122.0846833,2003,VectorMap
pipiens,48.015289,-122.081951,2003,VectorMap
pipiens,48.014164,-122.06555,2003,VectorMap
pipiens,48.01499,-122.054934,2003,VectorMap
pipiens,48.080914,-121.976697,2003,VectorMap
pipiens,48.08125,-122.9583167,2003,VectorMap
pipiens,47.809914,-122.275849,2003,VectorMap
pipiens,47.877532,-122.275064,2003,VectorMap
pipiens,47.994466,-122.210046,2003,VectorMap
pipiens,47.8801656,-122.2922971,2003,VectorMap
pipiens,47.893445,-122.247627,2003,VectorMap
pipiens,47.9217746,-122.2505008,2003,VectorMap
pipiens,47.928907,-122.214285,2003,VectorMap
pipiens,47.843176,-122.339471,2003,VectorMap
pipiens,47.917091,-122.184489,2003,VectorMap
pipiens,48.0001931,-122.1945722,2003,VectorMap
pipiens,48.0623576,-122.1465815,2003,VectorMap
pipiens,47.635816,-117.41623,2003,VectorMap
pipiens,38.716667,-90.649167,2003,VectorMap
pipiens,38.716667,-90.649167,2003,VectorMap
pipiens,38.716667,-90.649167,2003,VectorMap
pipiens,38.716667,-90.649167,2003,VectorMap
pipiens,38.716667,-90.649167,2003,VectorMap
pipiens,46.06148333,-122.6628833,2003,VectorMap
pipiens,46.0312,-118.56065,2003,VectorMap
pipiens,46.03716667,-118.5555667,2003,VectorMap
pipiens,46.06766667,-118.85185,2003,VectorMap
pipiens,46.06816667,-118.8284833,2003,VectorMap
pipiens,48.7263,-122.4856,2003,VectorMap
pipiens,48.7285,-122.4853,2003,VectorMap
pipiens,48.7596,-122.4286,2003,VectorMap
pipiens,48.7587,-122.487,2003,VectorMap
pipiens,48.7564,-122.4772,2003,VectorMap
pipiens,48.8505,-122.3783,2003,VectorMap
pipiens,48.7564,-122.4772,2003,VectorMap
pipiens,48.9194,-122.3401,2003,VectorMap
pipiens,48.9608,-122.43,2003,VectorMap
pipiens,48.9625,-122.5072,2003,VectorMap
pipiens,48.9963,-122.2585,2003,VectorMap
pipiens,48.7718,-122.5017,2003,VectorMap
pipiens,48.7848,-122.477,2003,VectorMap
pipiens,48.7979,-122.4987,2003,VectorMap
pipiens,48.7143,-122.477,2003,VectorMap
pipiens,48.9993,-122.7442,2003,VectorMap
pipiens,48.937,-122.7136,2003,VectorMap
pipiens,48.8273,-122.5218,2003,VectorMap
pipiens,48.7748,-122.454,2003,VectorMap
pipiens,48.970946,-122.22985,2003,VectorMap
pipiens,48.970946,-122.22985,2003,VectorMap
pipiens,48.706429,-122.446609,2003,VectorMap
pipiens,48.8522,-122.5879,2003,VectorMap
pipiens,48.9037,-122.5879,2003,VectorMap
pipiens,48.8317,-122.5814,2003,VectorMap
pipiens,48.7436,-122.4383,2003,VectorMap
pipiens,48.7143,-122.477,2003,VectorMap
pipiens,48.7564,-122.4772,2003,VectorMap
pipiens,48.7564,-122.4772,2003,VectorMap
pipiens,48.9608,-122.43,2003,VectorMap
pipiens,46.542722,-117.081663,2003,VectorMap
pipiens,46.930691,-117.686378,2003,VectorMap
pipiens,47.6467763,-122.5357871,2004,VectorMap
